,Resolution,Seps,Lam_ss,Lam_us,NULL,Animate,Times,Nwvg_ups,Nwvg_los,Name
"[40,0.26,0.6,0.85,True,300,15,15]",40,0.26,0.6,0.85,True,True,300,15,15,"[40,0.26,0.6,0.85,True,300,15,15]"
