,freq,decay,Q,abs_amp,comp_amp,error,names,Seps,comp_amp_real,comp_amp_imag,error_real,error_imag
0,1.3707980410414733,-0.0016576219715847,413.4833105918967,15.532847735742024,-13.595099177496119-7.51283149922787i,1.9542175568141521e-07+0.0i,"[80,0.54,0.6,0.85,True,300,3,15,0.33]",0.54,-13.595099177496119,-7.51283149922787,1.9542175568141521e-07,0.0
1,1.3720801442745516,-0.0016222998441065,422.8811798444783,18.6337609789748,18.056796964471467-4.6009924587438595i,1.5994201378720067e-07+0.0i,"[80,0.54,0.6,0.85,True,300,3,15,0.33]",0.54,18.056796964471467,-4.6009924587438595,1.5994201378720067e-07,0.0
2,1.3707941494499287,-0.001635136453053,419.1681210734622,14.824500079372353,2.320823997087693+14.641706819146897i,1.0140901075780434e-07+0.0i,"[80,0.54,0.6,0.85,True,300,3,15,0.33]",0.54,2.320823997087693,14.641706819146897,1.0140901075780434e-07,0.0
3,1.372171970906051,-0.0016405491945585,418.205066771944,17.18343446016166,-12.759995917284886-11.508819402421093i,7.435120477095486e-08+0.0i,"[80,0.54,0.6,0.85,True,300,3,15,0.33]",0.54,-12.759995917284886,-11.508819402421093,7.435120477095486e-08,0.0
4,1.3713490819550949,-0.0013436993421908,510.2886631317276,29.837750865643915,1.4730033662638404-29.801369730319607i,2.007585025829592e-07+0.0i,"[80,0.56,0.6,0.85,True,300,3,15,0.33]",0.56,1.4730033662638404,-29.801369730319607,2.007585025829592e-07,0.0
5,1.3716402308408109,-0.0019399678040161,353.5213904068969,28.444894598058337,0.2947519671416085+28.443367416192384i,4.102501983633496e-07+0.0i,"[80,0.56,0.6,0.85,True,300,3,15,0.33]",0.56,0.2947519671416085,28.443367416192384,4.102501983633496e-07,0.0
6,1.528671563320945,-0.0113925785494097,67.09067471824186,0.0908923091563507,0.02938621793922378-0.08601082524311744i,7.888591445295147e-05+0.0i,"[80,0.56,0.6,0.85,True,300,3,15,0.33]",0.56,0.02938621793922378,-0.08601082524311744,7.888591445295147e-05,0.0
7,1.3713806411089708,-0.0013676617459364,501.3595814840773,28.296631632164708,28.030987904420527-3.868213906786244i,8.576039472973896e-08+0.0i,"[80,0.56,0.6,0.85,True,300,3,15,0.33]",0.56,28.030987904420527,-3.868213906786244,8.576039472973896e-08,0.0
8,1.371580373774941,-0.0019176220604903,357.62531158622795,38.97602492009969,-38.35699268629843+6.918932767087754i,1.1287595555276467e-07+0.0i,"[80,0.56,0.6,0.85,True,300,3,15,0.33]",0.56,-38.35699268629843,6.918932767087754,1.1287595555276467e-07,0.0
9,1.370353698078414,-0.0017099040507483,400.7106999596456,11.26094328680292,-9.910626054613735-5.346806047932087i,1.0794719491156642e-07+0.0i,"[80,0.52,0.6,0.85,True,300,3,15,0.33]",0.52,-9.910626054613735,-5.346806047932087,1.0794719491156642e-07,0.0
10,1.3724890537049903,-0.0015765410113968,435.2849192577996,12.122570419426388,11.676523161779306+3.2581467779065933i,8.57617166251736e-08+0.0i,"[80,0.52,0.6,0.85,True,300,3,15,0.33]",0.52,11.676523161779306,3.2581467779065933,8.57617166251736e-08,0.0
11,1.5615514378129636,-0.0115644823666495,67.5149733599953,0.0353062619742835,0.020703764459138+0.02859871101670974i,0.00013479683052562363+0.0i,"[80,0.52,0.6,0.85,True,300,3,15,0.33]",0.52,0.020703764459138,0.02859871101670974,0.00013479683052562363,0.0
12,1.364034242606336,-0.001626142078806,419.40807644799474,0.0371670989234009,0.016925585492932126-0.033089542125924305i,0.0003558043782871966+0.0i,"[80,0.52,0.6,0.85,True,300,3,15,0.33]",0.52,0.016925585492932126,-0.033089542125924305,0.0003558043782871966,0.0
13,1.370358064942657,-0.001682929148081,407.1348061518699,10.889153179216263,-0.47335429515438404+10.878859897603911i,1.1516455064956391e-07+0.0i,"[80,0.52,0.6,0.85,True,300,3,15,0.33]",0.52,-0.47335429515438404,10.878859897603911,1.1516455064956391e-07,0.0
14,1.3724869693693253,-0.0016017895195334,428.4230083391668,12.72815863813322,-10.1755372384864-7.6462058712581005i,1.0167031087948976e-07+0.0i,"[80,0.52,0.6,0.85,True,300,3,15,0.33]",0.52,-10.1755372384864,-7.6462058712581005,1.0167031087948976e-07,0.0
15,1.24048218621207,-0.0046614672408063,133.05705286877458,0.02413741614062001,-0.005291522747465588-0.023550257853333957i,0.000122940302853895+0.0i,"[80,0.58,0.6,0.85,True,300,3,15,0.33]",0.58,-0.005291522747465588,-0.023550257853333957,0.000122940302853895,0.0
16,1.371282574401906,-0.0025122694434601,272.9170985165553,10.913713155078051,-4.207088263939521-10.070230542085223i,3.725557961964817e-07+0.0i,"[80,0.58,0.6,0.85,True,300,3,15,0.33]",0.58,-4.207088263939521,-10.070230542085223,3.725557961964817e-07,0.0
17,1.3713248790613422,-0.0009176920820119,747.1595897693666,12.199492590177352,5.941666119938149+10.65477466570604i,6.322303287334848e-08+0.0i,"[80,0.58,0.6,0.85,True,300,3,15,0.33]",0.58,5.941666119938149,10.65477466570604,6.322303287334848e-08,0.0
18,1.3712897436567995,-0.0009309778724701,736.4781614080666,7.735063339016565,6.941327146954099-3.413089846100769i,2.7969727075899804e-08+0.0i,"[80,0.58,0.6,0.85,True,300,3,15,0.33]",0.58,6.941327146954099,-3.413089846100769,2.7969727075899804e-08,0.0
19,1.371457865270532,-0.0023634508825616,290.13885488157206,18.321517675808373,-17.133832760933977+6.489205256832629i,5.571621216213341e-08+0.0i,"[80,0.58,0.6,0.85,True,300,3,15,0.33]",0.58,-17.133832760933977,6.489205256832629,5.571621216213341e-08,0.0
