,freq,decay,Q,abs_amp,comp_amp,error,names,sourceAmps,comp_amp_real,comp_amp_imag,error_real,error_imag
18,1.52422190427549,-0.0134049733475372,56.852850981442806,1.1707877504525308,1.1406200486433808-0.26406412335353147i,1.2969048593471958e-05+0.0i,"[80,0.25,0.6,0.85,True,300,1,15,0.33,1.4,1.4,5]",5.0,1.1406200486433808,-0.26406412335353147,1.2969048593471958e-05,0.0
19,1.3659130663221115,-0.007534356039429,90.64564105903436,24.82119607607937,0.043148024581908376-24.82115857278126i,3.521374857220739e-07+0.0i,"[80,0.25,0.6,0.85,True,300,1,15,0.33,1.4,1.4,5]",5.0,0.043148024581908376,-24.82115857278126,3.521374857220739e-07,0.0
20,1.375846190498017,-0.0054569284457764,126.0641590016532,18.68270890078804,-17.484089393163686+6.584089152148971i,1.8596987210867825e-07+0.0i,"[80,0.25,0.6,0.85,True,300,1,15,0.33,1.4,1.4,5]",5.0,-17.484089393163686,6.584089152148971,1.8596987210867825e-07,0.0
21,1.242981429636455,-0.0041715160563853,148.98437556459024,0.0750330297023056,-0.04978450285215141+0.05613785551721052i,0.0002444835117006482+0.0i,"[80,0.25,0.6,0.85,True,300,1,15,0.33,1.4,1.4,1]",1.0,-0.04978450285215141,0.05613785551721052,0.0002444835117006482,0.0
22,1.365917936938124,-0.0074815682775196,91.28553575073178,8.477584526100653,-7.5943365824614215-3.7676904423624586i,2.0535022790789234e-07+0.0i,"[80,0.25,0.6,0.85,True,300,1,15,0.33,1.4,1.4,1]",1.0,-7.5943365824614215,-3.7676904423624586,2.0535022790789234e-07,0.0
23,1.3758416770991029,-0.0054041565938849,127.29476405771906,8.667391612953335,8.665081839636782-0.20008519358175006i,9.45677603068919e-08+0.0i,"[80,0.25,0.6,0.85,True,300,1,15,0.33,1.4,1.4,1]",1.0,8.665081839636782,-0.20008519358175006,9.45677603068919e-08,0.0
24,1.365895431357705,-0.0074708493437461,91.41500306796358,9.17067518474635,-1.3554985971887221-9.069945253260459i,1.967997453037613e-09+0.0i,"[80,0.25,0.6,0.85,True,300,1,15,0.33,1.4,1.4,1]",1.0,-1.3554985971887221,-9.069945253260459,1.967997453037613e-09,0.0
25,1.3758389875046062,-0.0054170271435528,126.9920706546654,8.493500305949107,-5.600554111838562+6.385400620754013i,7.833253840992346e-10+0.0i,"[80,0.25,0.6,0.85,True,300,1,15,0.33,1.4,1.4,1]",1.0,-5.600554111838562,6.385400620754013,7.833253840992346e-10,0.0
26,1.3708923316947634,-0.0019058433900271,359.6550322204748,15.811858124248602,2.200764034035161+15.657953091252502i,5.609944311377225e-08+0.0i,"[80,0.35,0.6,0.85,True,300,1,15,0.33,1.4,1.4,5]",5.0,2.200764034035161,15.657953091252502,5.609944311377225e-08,0.0
27,1.3728681253876127,-0.0090209221334783,76.0935581237662,12.29774517032272,-8.730143717054032+8.661358262638588i,3.290469683389884e-05+0.0i,"[80,0.35,0.6,0.85,True,300,1,15,0.33,1.4,1.4,5]",5.0,-8.730143717054032,8.661358262638588,3.290469683389884e-05,0.0
28,1.3711810121836323,-0.0020101009000006,341.0726825163901,7.941039747087338,6.669995823826391+4.309439403792496i,5.716310751095876e-09+0.0i,"[80,0.35,0.6,0.85,True,300,1,15,0.33,1.4,1.4,5]",5.0,6.669995823826391,4.309439403792496,5.716310751095876e-09,0.0
29,1.3716747945578551,-0.0103597629917644,66.20203549291048,27.96804274288265,-18.10903664581042+21.313709358729803i,3.6735676174631187e-07+0.0i,"[80,0.35,0.6,0.85,True,300,1,15,0.33,1.4,1.4,5]",5.0,-18.10903664581042,21.313709358729803,3.6735676174631187e-07,0.0
30,1.371181332163787,-0.002011134440281,340.8974817148827,7.895331570865593,2.3951426611474713-7.523267391676196i,8.976636188564881e-09+0.0i,"[80,0.35,0.6,0.85,True,300,1,15,0.33,1.4,1.4,1]",1.0,2.3951426611474713,-7.523267391676196,8.976636188564881e-09,0.0
31,1.3714950060521254,-0.0104014566839882,65.92802564680056,4.330210892213225,-1.6804230327037393+3.990852641003025i,3.478762472551353e-06+0.0i,"[80,0.35,0.6,0.85,True,300,1,15,0.33,1.4,1.4,1]",1.0,-1.6804230327037393,3.990852641003025,3.478762472551353e-06,0.0
32,1.3711808490559494,-0.0020132734936283,340.5351665820563,3.540467353566982,3.1435868536396425-1.6287328741379294i,2.882033005935486e-09+0.0i,"[80,0.35,0.6,0.85,True,300,1,15,0.33,1.4,1.4,1]",1.0,3.1435868536396425,-1.6287328741379294,2.882033005935486e-09,0.0
33,1.3715978509785505,-0.0104899597259375,65.37669766200958,10.485294205696649,-9.499274998801067+4.439050470220936i,2.2872715465888706e-07+0.0i,"[80,0.35,0.6,0.85,True,300,1,15,0.33,1.4,1.4,1]",1.0,-9.499274998801067,4.439050470220936,2.2872715465888706e-07,0.0
34,1.371183396562802,-0.0020120907044229,340.73598012969705,129.88883155768903,58.87901250440428-115.77724495740914i,2.434299082015785e-08+0.0i,"[80,0.35,0.6,0.85,True,300,1,15,0.33,1.4,1.4,50]",50.0,58.87901250440428,-115.77724495740914,2.434299082015785e-08,0.0
35,1.3717266667800385,-0.0102281028421377,67.0567498172194,97.87397424746028,-84.88944971154403+48.714434849064546i,3.665278914337682e-06+0.0i,"[80,0.35,0.6,0.85,True,300,1,15,0.33,1.4,1.4,50]",50.0,-84.88944971154403,48.714434849064546,3.665278914337682e-06,0.0
36,1.3630115624206056,-0.0063315286026164,107.63684790568236,4.112283533140405,-1.0682514233433016-3.971110015280708i,6.313701662495092e-05+0.0i,"[80,0.35,0.6,0.85,True,300,1,15,0.33,1.4,1.4,50]",50.0,-1.0682514233433016,-3.971110015280708,6.313701662495092e-05,0.0
37,1.3711811810101524,-0.0020099781961581,341.0935460969286,57.91057612480466,46.49128434588308+34.52818134476594i,1.3143138486222486e-08+0.0i,"[80,0.35,0.6,0.85,True,300,1,15,0.33,1.4,1.4,50]",50.0,46.49128434588308,34.52818134476594,1.3143138486222486e-08,0.0
38,1.3714584003979449,-0.0106710460597696,64.26072911297813,242.2765454752688,-128.3986912389726-205.45486262327546i,8.078697073180232e-07+0.0i,"[80,0.35,0.6,0.85,True,300,1,15,0.33,1.4,1.4,50]",50.0,-128.3986912389726,-205.45486262327546,8.078697073180232e-07,0.0
39,1.4577528114894052,-0.014551348311123,50.0899566253631,21.45492171821972,7.038104223509316+20.26767758955023i,0.00013363886259365866+0.0i,"[80,0.35,0.6,0.85,True,300,1,15,0.33,1.4,1.4,50]",50.0,7.038104223509316,20.26767758955023,0.00013363886259365866,0.0
40,1.2037458803638936,-0.0082928789437211,72.57708019934937,0.10888481854477691,-0.0299009317914406-0.10469879649514895i,6.383043877029736e-06+0.0i,"[80,0.25,0.6,0.85,True,300,1,15,0.33,1.4,1.4,15]",15.0,-0.0299009317914406,-0.10469879649514895,6.383043877029736e-06,0.0
41,1.2435227655817043,-0.0030529236265257,203.6609685838794,0.2814889081815471,-0.27286936413798235-0.06912536107806347i,1.655935204932356e-06+0.0i,"[80,0.25,0.6,0.85,True,300,1,15,0.33,1.4,1.4,15]",15.0,-0.27286936413798235,-0.06912536107806347,1.655935204932356e-06,0.0
42,1.3659158740653041,-0.0074262661501278,91.96518455252222,56.24568235903306,-44.1721728087762-34.81947635138781i,3.097133233111625e-07+0.0i,"[80,0.25,0.6,0.85,True,300,1,15,0.33,1.4,1.4,15]",15.0,-44.1721728087762,-34.81947635138781,3.097133233111625e-07,0.0
43,1.375825202129457,-0.0054126717560574,127.09298329329944,47.57708097090826,37.34185905548608+29.48159079820106i,7.14490569154111e-08+0.0i,"[80,0.25,0.6,0.85,True,300,1,15,0.33,1.4,1.4,15]",15.0,37.34185905548608,29.48159079820106,7.14490569154111e-08,0.0
44,1.3659494281136189,-0.0074757281928311,91.35895479877752,62.6750655681983,4.638938245154084-62.50315268796929i,1.0249256110675052e-07+0.0i,"[80,0.25,0.6,0.85,True,300,1,15,0.33,1.4,1.4,15]",15.0,4.638938245154084,-62.50315268796929,1.0249256110675052e-07,0.0
45,1.3758878814330493,-0.0054156005031289,127.03003855602942,46.49427299959154,-46.133410117213984+5.781513012826805i,9.213252577566167e-08+0.0i,"[80,0.25,0.6,0.85,True,300,1,15,0.33,1.4,1.4,15]",15.0,-46.133410117213984,5.781513012826805,9.213252577566167e-08,0.0
46,1.4334425212494466,-0.0042150243828769,170.03964758455783,0.0228990579792918,0.022295045056164586-0.00522473179049051i,4.9260260710931114e-05+0.0i,"[80,0.25,0.6,0.85,True,300,1,15,0.33,1.4,1.4,15]",15.0,0.022295045056164586,-0.00522473179049051,4.9260260710931114e-05,0.0
