,eigVal_lossDiff_applied,eigVec_lossDiff_applied,eigVal_lossless,eigVec_lossless,coupling_coeff.,loss_diff,Ecm,XC,Ecm-XC
56,[1.37253056+0.01046486j 1.37116887+0.00033286j],"[[ 0.98850186+0.j         -0.01923493+0.14998028j]
 [ 0.01923493-0.14998028j  0.98850186+0.j        ]]",[1.37357609+2.80956859e-05j 1.37012333+6.20043141e-05j],"[[ 0.82956144+0.j         -0.55822542-0.01456694j]
 [ 0.55822542+0.01456694j  0.82956144+0.j        ]]",0.0016,-0.010707621727759197,1.3724994261826722,(1.3712+9.01e-05j),(0.0012994261826722031-9.01e-05j)
57,[1.37252837+0.01042012j 1.37116865+0.00033389j],"[[ 0.98840476+0.j         -0.01936637+0.15060203j]
 [ 0.01936637-0.15060203j  0.98840476+0.j        ]]",[1.37357444+2.81226593e-05j 1.37012258+6.19773407e-05j],"[[ 0.82938098+0.j         -0.55849322-0.01457775j]
 [ 0.55849322+0.01457775j  0.82938098+0.j        ]]",0.0016,-0.010663909683612041,1.3724970184627885,(1.3712+9.01e-05j),(0.0012970184627885128-9.01e-05j)
58,[1.37252614+0.01037537j 1.37116843+0.00033493j],"[[ 0.9883064 +0.j         -0.01949883+0.15122913j]
 [ 0.01949883-0.15122913j  0.9883064 +0.j        ]]",[1.37357275+2.81501004e-05j 1.37012182+6.19498996e-05j],"[[ 0.82919735+0.j         -0.55876553-0.01458874j]
 [ 0.55876553+0.01458874j  0.82919735+0.j        ]]",0.0016,-0.010620197639464883,1.3724945709370262,(1.3712+9.01e-05j),(0.0012945709370262293-9.01e-05j)
59,[1.37252387+0.01033061j 1.37116821+0.00033598j],"[[ 0.98820677+0.j         -0.01963234+0.15186163j]
 [ 0.01963234-0.15186163j  0.98820677+0.j        ]]",[1.37357104+2.81780084e-05j 1.37012104+6.19219916e-05j],"[[ 0.82901056+0.j         -0.55904234-0.01459992j]
 [ 0.55904234+0.01459992j  0.82901056+0.j        ]]",0.0016,-0.010576485595317726,1.3724920837690113,(1.3712+9.01e-05j),(0.001292083769011354-9.01e-05j)
60,[1.37252156+0.01028584j 1.37116799+0.00033704j],"[[ 0.98810583+0.j         -0.0197669 +0.15249963j]
 [ 0.0197669 -0.15249963j  0.98810583+0.j        ]]",[1.37356931+2.82063825e-05j 1.37012025+6.18936175e-05j],"[[ 0.8288206 +0.j         -0.55932363-0.01461127j]
 [ 0.55932363+0.01461127j  0.8288206 +0.j        ]]",0.0016,-0.01053277355117057,1.3724895571223756,(1.3712+9.01e-05j),(0.0012895571223756619-9.01e-05j)
61,[1.37251922+0.01024106j 1.37116777+0.0003381j ],"[[ 0.98800357+0.j         -0.01990254+0.15314318j]
 [ 0.01990254-0.15314318j  0.98800357+0.j        ]]",[1.37356754+2.82352221e-05j 1.37011945+6.18647779e-05j],"[[ 0.82862748+0.j        -0.55960939-0.0146228j]
 [ 0.55960939+0.0146228j  0.82862748+0.j       ]]",0.0016,-0.010489061507023412,1.3724869911607547,(1.3712+9.01e-05j),(0.0012869911607547024-9.01e-05j)
62,[1.37251684+0.01019627j 1.37116754+0.00033918j],"[[ 0.98789996+0.j         -0.02003927+0.15379236j]
 [ 0.02003927-0.15379236j  0.98789996+0.j        ]]",[1.37356575+2.82645263e-05j 1.37011863+6.18354737e-05j],"[[ 0.82843121+0.j         -0.5598996 -0.01463451j]
 [ 0.5598996 +0.01463451j  0.82843121+0.j        ]]",0.0016,-0.010445349462876254,1.3724843860477887,(1.3712+9.01e-05j),(0.0012843860477886881-9.01e-05j)
63,[1.37251442+0.01015147j 1.37116732+0.00034027j],"[[ 0.98779498+0.j         -0.0201771 +0.15444725j]
 [ 0.0201771 -0.15444725j  0.98779498+0.j        ]]",[1.37356394+2.82942943e-05j 1.3701178 +6.18057057e-05j],"[[ 0.82823178+0.j        -0.56019426-0.0146464j]
 [ 0.56019426+0.0146464j  0.82823178+0.j       ]]",0.0016,-0.010401637418729098,1.372481741947122,(1.3712+9.01e-05j),(0.0012817419471220504-9.01e-05j)
64,[1.37251197+0.01010666j 1.37116709+0.00034137j],"[[ 0.98768861+0.j         -0.02031605+0.15510793j]
 [ 0.02031605-0.15510793j  0.98768861+0.j        ]]",[1.3735621 +2.83245256e-05j 1.37011696+6.17754744e-05j],"[[ 0.82802919+0.j         -0.56049334-0.01465846j]
 [ 0.56049334+0.01465846j  0.82802919+0.j        ]]",0.0016,-0.01035792537458194,1.372479059022403,(1.3712+9.01e-05j),(0.0012790590224029952-9.01e-05j)
65,[1.37250948+0.01006184j 1.37116686+0.00034247j],"[[ 0.98758081+0.j         -0.02045615+0.15577446j]
 [ 0.02045615-0.15577446j  0.98758081+0.j        ]]",[1.37356023+2.83552193e-05j 1.3701161 +6.17447807e-05j],"[[ 0.82782346+0.j        -0.56079683-0.0146707j]
 [ 0.56079683+0.0146707j  0.82782346+0.j       ]]",0.0016,-0.010314213330434783,1.3724763374372844,(1.3712+9.01e-05j),(0.0012763374372843916-9.01e-05j)
66,[1.37250695+0.01001701j 1.37116663+0.00034359j],"[[ 0.98747157+0.j         -0.0205974 +0.15644694j]
 [ 0.0205974 -0.15644694j  0.98747157+0.j        ]]",[1.37355834+2.83863747e-05j 1.37011523+6.17136253e-05j],"[[ 0.82761458+0.j         -0.56110472-0.01468311j]
 [ 0.56110472+0.01468311j  0.82761458+0.j        ]]",0.0016,-0.010270501286287625,1.3724735773554222,(1.3712+9.01e-05j),(0.0012735773554222174-9.01e-05j)
67,[1.37250439+0.00997217j 1.37116639+0.00034472j],"[[ 0.98736085+0.j         -0.02073983+0.15712543j]
 [ 0.02073983-0.15712543j  0.98736085+0.j        ]]",[1.37355643+2.84179911e-05j 1.37011435+6.16820089e-05j],"[[ 0.82740256+0.j        -0.561417  -0.0146957j]
 [ 0.561417  +0.0146957j  0.82740256+0.j       ]]",0.0016,-0.01022678924214047,1.3724707789404773,(1.3712+9.01e-05j),(0.001270778940477335-9.01e-05j)
68,[1.37250179+0.00992732j 1.37116615+0.00034586j],"[[ 0.98724864+0.j         -0.02088345+0.15781003j]
 [ 0.02088345-0.15781003j  0.98724864+0.j        ]]",[1.37355448+2.84500679e-05j 1.37011346+6.16499321e-05j],"[[ 0.82718739+0.j         -0.56173364-0.01470846j]
 [ 0.56173364+0.01470846j  0.82718739+0.j        ]]",0.0016,-0.010183077197993311,1.3724679423561137,(1.3712+9.01e-05j),(0.001267942356113716-9.01e-05j)
69,[1.37249915+0.00988246j 1.37116592+0.00034701j],"[[ 0.98713489+0.j         -0.02102829+0.15850082j]
 [ 0.02102829-0.15850082j  0.98713489+0.j        ]]",[1.37355252+2.84826042e-05j 1.37011255+6.16173958e-05j],"[[ 0.82696908+0.j        -0.56205464-0.0147214j]
 [ 0.56205464+0.0147214j  0.82696908+0.j       ]]",0.0016,-0.010139365153846154,1.3724650677659993,(1.3712+9.01e-05j),(0.0012650677659993281-9.01e-05j)
70,[1.37249648+0.00983759j 1.37116568+0.00034817j],"[[ 0.9870196 +0.j         -0.02117437+0.15919788j]
 [ 0.02117437-0.15919788j  0.9870196 +0.j        ]]",[1.37355053+2.85155996e-05j 1.37011163+6.15844004e-05j],"[[ 0.82674764+0.j        -0.56237997-0.0147345j]
 [ 0.56237997+0.0147345j  0.82674764+0.j       ]]",0.0016,-0.010095653109698996,1.3724621553338054,(1.3712+9.01e-05j),(0.0012621553338054703-9.01e-05j)
71,[1.37249377+0.0097927j  1.37116543+0.00034934j],"[[ 0.98690271+0.j        -0.02132169+0.1599013j]
 [ 0.02132169-0.1599013j  0.98690271+0.j       ]]",[1.37354851+2.85490531e-05j 1.3701107 +6.15509469e-05j],"[[ 0.82652306+0.j         -0.56270964-0.01474778j]
 [ 0.56270964+0.01474778j  0.82652306+0.j        ]]",0.0016,-0.01005194106555184,1.372459205223207,(1.3712+9.01e-05j),(0.001259205223206994-9.01e-05j)
72,[1.37249103+0.00974781j 1.37116519+0.00035052j],"[[ 0.98678421+0.j         -0.02147029+0.16061116j]
 [ 0.02147029-0.16061116j  0.98678421+0.j        ]]",[1.37354647+2.85829643e-05j 1.37010975+6.15170357e-05j],"[[ 0.82629534+0.j         -0.56304362-0.01476123j]
 [ 0.56304362+0.01476123j  0.82629534+0.j        ]]",0.0016,-0.010008229021404682,1.3724562175978825,(1.3712+9.01e-05j),(0.0012562175978825252-9.01e-05j)
73,[1.37248825+0.0097029j  1.37116494+0.00035171j],"[[ 0.98666407+0.j         -0.02162019+0.16132756j]
 [ 0.02162019-0.16132756j  0.98666407+0.j        ]]",[1.3735444 +2.86173324e-05j 1.37010879+6.14826676e-05j],"[[ 0.82606449+0.j         -0.56338189-0.01477485j]
 [ 0.56338189+0.01477485j  0.82606449+0.j        ]]",0.0016,-0.009964516977257525,1.372453192621513,(1.3712+9.01e-05j),(0.0012531926215131328-9.01e-05j)
74,[1.37248544+0.00965799j 1.37116469+0.00035292j],"[[ 0.98654225+0.j         -0.0217714 +0.16205059j]
 [ 0.0217714 -0.16205059j  0.98654225+0.j        ]]",[1.37354231+2.86521567e-05j 1.37010782+6.14478433e-05j],"[[ 0.82583052+0.j         -0.56372445-0.01478864j]
 [ 0.56372445+0.01478864j  0.82583052+0.j        ]]",0.0016,-0.009920804933110369,1.3724501304577845,(1.3712+9.01e-05j),(0.0012501304577845485-9.01e-05j)
75,[1.37248259+0.00961306j 1.37116444+0.00035413j],"[[ 0.98641872+0.j         -0.02192395+0.16278035j]
 [ 0.02192395-0.16278035j  0.98641872+0.j        ]]",[1.3735402 +2.86874367e-05j 1.37010683+6.14125633e-05j],"[[ 0.82559341+0.j        -0.56407128-0.0148026j]
 [ 0.56407128+0.0148026j  0.82559341+0.j       ]]",0.0016,-0.00987709288896321,1.3724470312703843,(1.3712+9.01e-05j),(0.00124703127038428-9.01e-05j)
76,[1.37247971+0.00956812j 1.37116418+0.00035536j],"[[ 0.98629346+0.j         -0.02207786+0.16351692j]
 [ 0.02207786-0.16351692j  0.98629346+0.j        ]]",[1.37353806+2.87231716e-05j 1.37010583+6.13768284e-05j],"[[ 0.82535317+0.j         -0.56442236-0.01481673j]
 [ 0.56442236+0.01481673j  0.82535317+0.j        ]]",0.0016,-0.009833380844816053,1.3724438952230036,(1.3712+9.01e-05j),(0.0012438952230036104-9.01e-05j)
77,[1.37247679+0.00952317j 1.37116393+0.0003566j ],"[[ 0.98616642+0.j        -0.02223315+0.1642604j]
 [ 0.02223315-0.1642604j  0.98616642+0.j       ]]",[1.3735359 +2.87593608e-05j 1.37010482+6.13406392e-05j],"[[ 0.82510981+0.j         -0.56477769-0.01483102j]
 [ 0.56477769+0.01483102j  0.82510981+0.j        ]]",0.0016,-0.009789668800668897,1.3724407224793365,(1.3712+9.01e-05j),(0.0012407224793364868-9.01e-05j)
78,[1.37247384+0.0094782j  1.37116367+0.00035786j],"[[ 0.98603757+0.j        -0.02238985+0.1650109j]
 [ 0.02238985-0.1650109j  0.98603757+0.j       ]]",[1.37353372+2.87960037e-05j 1.37010379+6.13039963e-05j],"[[ 0.82486333+0.j         -0.56513724-0.01484548j]
 [ 0.56513724+0.01484548j  0.82486333+0.j        ]]",0.0016,-0.00974595675652174,1.3724375132030804,(1.3712+9.01e-05j),(0.0012375132030804092-9.01e-05j)
79,[1.37247086+0.00943322j 1.37116341+0.00035912j],"[[ 0.98590689+0.j         -0.02254798+0.16576851j]
 [ 0.02254798-0.16576851j  0.98590689+0.j        ]]",[1.37353151+2.88330996e-05j 1.37010276+6.12669004e-05j],"[[ 0.82461373+0.j         -0.565501  -0.01486011j]
 [ 0.565501  +0.01486011j  0.82461373+0.j        ]]",0.0016,-0.009702244712374582,1.3724342675579342,(1.3712+9.01e-05j),(0.00123426755793421-9.01e-05j)
80,[1.37246784+0.00938823j 1.37116314+0.0003604j ],"[[ 0.98577432+0.j         -0.02270756+0.16653334j]
 [ 0.02270756-0.16653334j  0.98577432+0.j        ]]",[1.37352928+2.88706479e-05j 1.37010171+6.12293521e-05j],"[[ 0.824361  +0.j        -0.56586896-0.0148749j]
 [ 0.56586896+0.0148749j  0.824361  +0.j       ]]",0.0016,-0.009658532668227426,1.3724309857076014,(1.3712+9.01e-05j),(0.0012309857076013841-9.01e-05j)
81,[1.37246479+0.00934323j 1.37116288+0.00036169j],"[[ 0.98563984+0.j         -0.02286863+0.16730549j]
 [ 0.02286863-0.16730549j  0.98563984+0.j        ]]",[1.37352702+2.8908648e-05j 1.37010064+6.1191352e-05j],"[[ 0.82410515+0.j         -0.56624111-0.01488985j]
 [ 0.56624111+0.01488985j  0.82410515+0.j        ]]",0.0016,-0.009614820624080268,1.3724276678157865,(1.3712+9.01e-05j),(0.0012276678157865373-9.01e-05j)
82,[1.37246171+0.00929822j 1.37116261+0.00036299j],"[[ 0.98550341+0.j         -0.0230312 +0.16808507j]
 [ 0.0230312 -0.16808507j  0.98550341+0.j        ]]",[1.37352475+2.89470993e-05j 1.37009957+6.11529007e-05j],"[[ 0.82384619+0.j         -0.56661742-0.01490497j]
 [ 0.56661742+0.01490497j  0.82384619+0.j        ]]",0.0016,-0.00957110857993311,1.3724243140461974,(1.3712+9.01e-05j),(0.0012243140461973834-9.01e-05j)
83,[1.37245859+0.00925319j 1.37116234+0.00036431j],"[[ 0.98536499+0.j         -0.0231953 +0.16887218j]
 [ 0.0231953 -0.16887218j  0.98536499+0.j        ]]",[1.37352245+2.8986001e-05j 1.37009848+6.1113999e-05j],"[[ 0.8235841 +0.j         -0.56699789-0.01492026j]
 [ 0.56699789+0.01492026j  0.8235841 +0.j        ]]",0.0016,-0.009527396535785954,1.3724209245625438,(1.3712+9.01e-05j),(0.001220924562543857-9.01e-05j)
84,[1.37245544+0.00920815j 1.37116206+0.00036564j],"[[ 0.98522454+0.j         -0.02336095+0.16966695j]
 [ 0.02336095-0.16966695j  0.98522454+0.j        ]]",[1.37352012+2.90253527e-05j 1.37009738+6.10746473e-05j],"[[ 0.82331891+0.j        -0.5673825 -0.0149357j]
 [ 0.5673825 +0.0149357j  0.82331891+0.j       ]]",0.0016,-0.009483684491638797,1.3724174995285385,(1.3712+9.01e-05j),(0.001217499528538557-9.01e-05j)
85,[1.37245225+0.00916309j 1.37116178+0.00036698j],"[[ 0.98508202+0.j         -0.0235282 +0.17046947j]
 [ 0.0235282 -0.17046947j  0.98508202+0.j        ]]",[1.37351778+2.90651537e-05j 1.37009626+6.10348463e-05j],"[[ 0.82305059+0.j         -0.56777124-0.01495131j]
 [ 0.56777124+0.01495131j  0.82305059+0.j        ]]",0.0016,-0.009439972447491639,1.3724140391078963,(1.3712+9.01e-05j),(0.001214039107896303-9.01e-05j)
86,[1.37244904+0.00911802j 1.3711615 +0.00036834j],"[[ 0.98493739+0.j         -0.02369706+0.17127987j]
 [ 0.02369706-0.17127987j  0.98493739+0.j        ]]",[1.37351541+2.91054033e-05j 1.37009513+6.09945967e-05j],"[[ 0.82277917+0.j         -0.56816409-0.01496707j]
 [ 0.56816409+0.01496707j  0.82277917+0.j        ]]",0.0016,-0.009396260403344483,1.3724105434643339,(1.3712+9.01e-05j),(0.001210543464333913-9.01e-05j)
87,[1.37244579+0.00907294j 1.37116122+0.00036971j],"[[ 0.9847906 +0.j         -0.02386756+0.17209827j]
 [ 0.02386756-0.17209827j  0.9847906 +0.j        ]]",[1.37351302+2.9146101e-05j 1.37009399+6.0953899e-05j],"[[ 0.82250463+0.j       -0.56856103-0.014983j]
 [ 0.56856103+0.014983j  0.82250463+0.j      ]]",0.0016,-0.009352548359197325,1.3724070127615704,(1.3712+9.01e-05j),(0.0012070127615704251-9.01e-05j)
88,[1.37244251+0.00902784j 1.37116094+0.0003711j ],"[[ 0.98464161+0.j         -0.02403973+0.17292479j]
 [ 0.02403973-0.17292479j  0.98464161+0.j        ]]",[1.37351061+2.91872462e-05j 1.37009284+6.09127538e-05j],"[[ 0.82222698+0.j         -0.56896206-0.01499909j]
 [ 0.56896206+0.01499909j  0.82222698+0.j        ]]",0.0016,-0.009308836315050167,1.372403447163327,(1.3712+9.01e-05j),(0.0012034471633270982-9.01e-05j)
89,[1.3724392 +0.00898273j 1.37116065+0.0003725j ],"[[ 0.98449039+0.j         -0.02421361+0.17375954j]
 [ 0.02421361-0.17375954j  0.98449039+0.j        ]]",[1.37350818+2.92288382e-05j 1.37009167+6.08711618e-05j],"[[ 0.82194622+0.j         -0.56936716-0.01501533j]
 [ 0.56936716+0.01501533j  0.82194622+0.j        ]]",0.0016,-0.009265124270903011,1.372399846833327,(1.3712+9.01e-05j),(0.0011998468333269674-9.01e-05j)
90,[1.37243586+0.0089376j  1.37116036+0.00037391j],"[[ 0.98433687+0.j         -0.02438922+0.17460265j]
 [ 0.02438922-0.17460265j  0.98433687+0.j        ]]",[1.37350572+2.92708764e-05j 1.37009049+6.08291236e-05j],"[[ 0.82166234+0.j         -0.56977631-0.01503174j]
 [ 0.56977631+0.01503174j  0.82166234+0.j        ]]",0.0016,-0.009221412226755854,1.3723962119352948,(1.3712+9.01e-05j),(0.0011962119352948442-9.01e-05j)
91,[1.37243248+0.00889246j 1.37116006+0.00037534j],"[[ 0.98418102+0.j         -0.02456659+0.17545426j]
 [ 0.02456659-0.17545426j  0.98418102+0.j        ]]",[1.37350324+2.93133603e-05j 1.3700893 +6.07866397e-05j],"[[ 0.82137536+0.j         -0.57018949-0.01504829j]
 [ 0.57018949+0.01504829j  0.82137536+0.j        ]]",0.0016,-0.009177700182608696,1.3723925426329573,(1.3712+9.01e-05j),(0.0011925426329573163-9.01e-05j)
92,[1.37242908+0.0088473j  1.37115976+0.00037678j],"[[ 0.98402279+0.j         -0.02474577+0.17631449j]
 [ 0.02474577-0.17631449j  0.98402279+0.j        ]]",[1.37350075+2.93562892e-05j 1.37008809+6.07437108e-05j],"[[ 0.82108528+0.j         -0.57060671-0.01506501j]
 [ 0.57060671+0.01506501j  0.82108528+0.j        ]]",0.0016,-0.00913398813846154,1.372388839090043,(1.3712+9.01e-05j),(0.0011888390900429702-9.01e-05j)
93,[1.37242564+0.00880213j 1.37115946+0.00037824j],"[[ 0.98386212+0.j         -0.02492678+0.17718347j]
 [ 0.02492678-0.17718347j  0.98386212+0.j        ]]",[1.37349823+2.93996624e-05j 1.37008687+6.07003376e-05j],"[[ 0.82079208+0.j         -0.57102793-0.01508188j]
 [ 0.57102793+0.01508188j  0.82079208+0.j        ]]",0.0016,-0.00909027609431438,1.3723851014702815,(1.3712+9.01e-05j),(0.0011851014702815021-9.01e-05j)
94,[1.37242217+0.00875694j 1.37115916+0.00037972j],"[[ 0.98369897+0.j         -0.02510965+0.17806135j]
 [ 0.02510965-0.17806135j  0.98369897+0.j        ]]",[1.37349569+2.94434795e-05j 1.37008564+6.06565205e-05j],"[[ 0.82049578+0.j         -0.57145315-0.01509891j]
 [ 0.57145315+0.01509891j  0.82049578+0.j        ]]",0.0016,-0.009046564050167225,1.3723813299374046,(1.3712+9.01e-05j),(0.0011813299374046071-9.01e-05j)
95,[1.37241867+0.00871174j 1.37115885+0.00038121j],"[[ 0.98353328+0.j         -0.02529443+0.17894825j]
 [ 0.02529443-0.17894825j  0.98353328+0.j        ]]",[1.37349313+2.94877398e-05j 1.3700844 +6.06122602e-05j],"[[ 0.82019637+0.j         -0.57188234-0.01511609j]
 [ 0.57188234+0.01511609j  0.82019637+0.j        ]]",0.0016,-0.009002852006020069,1.372377524655145,(1.3712+9.01e-05j),(0.0011775246551450902-9.01e-05j)
96,[1.37241515+0.00866652j 1.37115854+0.00038272j],"[[ 0.983365  +0.j         -0.02548114+0.17984433j]
 [ 0.02548114-0.17984433j  0.983365  +0.j        ]]",[1.37349054+2.95324427e-05j 1.37008314+6.05675573e-05j],"[[ 0.81989386+0.j         -0.57231551-0.01513342j]
 [ 0.57231551+0.01513342j  0.81989386+0.j        ]]",0.0016,-0.008959139961872909,1.3723736857872375,(1.3712+9.01e-05j),(0.0011736857872375328-9.01e-05j)
97,[1.37241159+0.00862129j 1.37115823+0.00038424j],"[[ 0.98319408+0.j         -0.02566983+0.18074972j]
 [ 0.02566983-0.18074972j  0.98319408+0.j        ]]",[1.37348794+2.95775875e-05j 1.37008187+6.05224125e-05j],"[[ 0.81958824+0.j        -0.57275262-0.0151509j]
 [ 0.57275262+0.0151509j  0.81958824+0.j       ]]",0.0016,-0.008915427917725753,1.3723698134974176,(1.3712+9.01e-05j),(0.0011698134974176266-9.01e-05j)
98,[1.372408  +0.00857603j 1.37115791+0.00038578j],"[[ 0.98302046+0.j         -0.02586053+0.18166457j]
 [ 0.02586053-0.18166457j  0.98302046+0.j        ]]",[1.37348532+2.96231737e-05j 1.37008059+6.04768263e-05j],"[[ 0.81927952+0.j         -0.57319367-0.01516854j]
 [ 0.57319367+0.01516854j  0.81927952+0.j        ]]",0.0016,-0.008871715873578595,1.372365907949422,(1.3712+9.01e-05j),(0.0011659079494219515-9.01e-05j)
99,[1.37240438+0.00853076j 1.37115759+0.00038734j],"[[ 0.98284407+0.j         -0.02605329+0.18258905j]
 [ 0.02605329-0.18258905j  0.98284407+0.j        ]]",[1.37348268+2.96692007e-05j 1.37007929+6.04307993e-05j],"[[ 0.8189677 +0.j         -0.57363863-0.01518632j]
 [ 0.57363863+0.01518632j  0.8189677 +0.j        ]]",0.0016,-0.008828003829431438,1.3723619693069888,(1.3712+9.01e-05j),(0.0011619693069888637-9.01e-05j)
100,[1.37240074+0.00848547j 1.37115726+0.00038892j],"[[ 0.98266487+0.j         -0.02624814+0.18352329j]
 [ 0.02624814-0.18352329j  0.98266487+0.j        ]]",[1.37348001+2.97156678e-05j 1.37007799+6.03843322e-05j],"[[ 0.81865278+0.j         -0.57408751-0.01520426j]
 [ 0.57408751+0.01520426j  0.81865278+0.j        ]]",0.0016,-0.008784291785284282,1.372357997733857,(1.3712+9.01e-05j),(0.0011579977338569414-9.01e-05j)
101,[1.37239706+0.00844017j 1.37115693+0.00039051j],"[[ 0.98248278+0.j         -0.02644512+0.18446745j]
 [ 0.02644512-0.18446745j  0.98248278+0.j        ]]",[1.37347733+2.97625743e-05j 1.37007666+6.03374257e-05j],"[[ 0.81833475+0.j         -0.57454027-0.01522234j]
 [ 0.57454027+0.01522234j  0.81833475+0.j        ]]",0.0016,-0.008740579741137124,1.3723539933937665,(1.3712+9.01e-05j),(0.0011539933937665392-9.01e-05j)
102,[1.37239336+0.00839485j 1.3711566 +0.00039212j],"[[ 0.98229775+0.j         -0.02664428+0.18542171j]
 [ 0.02664428-0.18542171j  0.98229775+0.j        ]]",[1.37347463+2.98099198e-05j 1.37007533+6.02900802e-05j],"[[ 0.81801362+0.j         -0.57499691-0.01524058j]
 [ 0.57499691+0.01524058j  0.81801362+0.j        ]]",0.0016,-0.008696867696989966,1.3723499564504584,(1.3712+9.01e-05j),(0.0011499564504584558-9.01e-05j)
103,[1.37238962+0.00834951j 1.37115626+0.00039375j],"[[ 0.98210971+0.j         -0.02684567+0.18638622j]
 [ 0.02684567-0.18638622j  0.98210971+0.j        ]]",[1.3734719 +2.98577036e-05j 1.37007398+6.02422964e-05j],"[[ 0.81768939+0.j         -0.5754574 -0.01525895j]
 [ 0.5754574 +0.01525895j  0.81768939+0.j        ]]",0.0016,-0.00865315565284281,1.3723458870676748,(1.3712+9.01e-05j),(0.0011458870676748223-9.01e-05j)
104,[1.37238586+0.00830415j 1.37115592+0.0003954j ],"[[ 0.9819186 +0.j         -0.02704932+0.18736115j]
 [ 0.02704932-0.18736115j  0.9819186 +0.j        ]]",[1.37346916+2.9905925e-05j 1.37007262+6.0194075e-05j],"[[ 0.81736206+0.j         -0.57592174-0.01527748j]
 [ 0.57592174+0.01527748j  0.81736206+0.j        ]]",0.0016,-0.008609443608695653,1.372341785409157,(1.3712+9.01e-05j),(0.0011417854091571034-9.01e-05j)
105,[1.37238207+0.00825877j 1.37115558+0.00039706j],"[[ 0.98172434+0.j         -0.02725528+0.18834667j]
 [ 0.02725528-0.18834667j  0.98172434+0.j        ]]",[1.3734664 +2.99545834e-05j 1.37007125+6.01454166e-05j],"[[ 0.81703164+0.j         -0.57638991-0.01529615j]
 [ 0.57638991+0.01529615j  0.81703164+0.j        ]]",0.0016,-0.008565731564548495,1.3723376516386494,(1.3712+9.01e-05j),(0.0011376516386494284-9.01e-05j)
106,[1.37237825+0.00821337j 1.37115523+0.00039875j],"[[ 0.98152687+0.j         -0.0274636 +0.18934297j]
 [ 0.0274636 -0.18934297j  0.98152687+0.j        ]]",[1.37346362+3.00036782e-05j 1.37006987+6.00963218e-05j],"[[ 0.81669811+0.j         -0.5768619 -0.01531497j]
 [ 0.5768619 +0.01531497j  0.81669811+0.j        ]]",0.0016,-0.008522019520401339,1.3723334859198952,(1.3712+9.01e-05j),(0.0011334859198952607-9.01e-05j)
107,[1.37237441+0.00816795j 1.37115488+0.00040046j],"[[ 0.98132611+0.j         -0.02767434+0.19035021j]
 [ 0.02767434-0.19035021j  0.98132611+0.j        ]]",[1.37346082+3.00532087e-05j 1.37006847+6.00467913e-05j],"[[ 0.81636148+0.j         -0.57733768-0.01533393j]
 [ 0.57733768+0.01533393j  0.81636148+0.j        ]]",0.0016,-0.008478307476254181,1.372329288416639,(1.3712+9.01e-05j),(0.0011292884166389516-9.01e-05j)
108,[1.37237054+0.00812251j 1.37115452+0.00040218j],"[[ 0.98112198+0.j         -0.02788753+0.19136859j]
 [ 0.02788753-0.19136859j  0.98112198+0.j        ]]",[1.373458  +3.01031743e-05j 1.37006706+5.99968257e-05j],"[[ 0.81602176+0.j         -0.57781724-0.01535303j]
 [ 0.57781724+0.01535303j  0.81602176+0.j        ]]",0.0016,-0.008434595432107023,1.3723250592926248,(1.3712+9.01e-05j),(0.0011250592926248526-9.01e-05j)
109,[1.37236664+0.00807706j 1.37115416+0.00040393j],"[[ 0.98091442+0.j         -0.02810323+0.19239829j]
 [ 0.02810323-0.19239829j  0.98091442+0.j        ]]",[1.37345517+3.01535744e-05j 1.37006563+5.99464256e-05j],"[[ 0.81567894+0.j         -0.57830058-0.01537227j]
 [ 0.57830058+0.01537227j  0.81567894+0.j        ]]",0.0016,-0.008390883387959867,1.372320798711598,(1.3712+9.01e-05j),(0.0011207987115979812-9.01e-05j)
110,[1.37236271+0.00803158j 1.37115379+0.00040569j],"[[ 0.98070335+0.j        -0.0283215 +0.1934395j]
 [ 0.0283215 -0.1934395j  0.98070335+0.j       ]]",[1.37345231+3.02044083e-05j 1.37006419+5.98955917e-05j],"[[ 0.81533303+0.j         -0.57878766-0.01539166j]
 [ 0.57878766+0.01539166j  0.81533303+0.j        ]]",0.0016,-0.00834717134381271,1.372316506837304,(1.3712+9.01e-05j),(0.001116506837304021-9.01e-05j)
111,[1.37235876+0.00798608j 1.37115342+0.00040748j],"[[ 0.98048867+0.j         -0.02854239+0.19449242j]
 [ 0.02854239-0.19449242j  0.98048867+0.j        ]]",[1.37344944+3.02556752e-05j 1.37006274+5.98443248e-05j],"[[ 0.81498401+0.j         -0.57927848-0.01541118j]
 [ 0.57927848+0.01541118j  0.81498401+0.j        ]]",0.0016,-0.008303459299665552,1.3723121838334884,(1.3712+9.01e-05j),(0.0011121838334884337-9.01e-05j)
112,[1.37235478+0.00794056j 1.37115305+0.00040929j],"[[ 0.98027031+0.j         -0.02876596+0.19555726j]
 [ 0.02876596-0.19555726j  0.98027031+0.j        ]]",[1.37344655+3.03073747e-05j 1.37006128+5.97926253e-05j],"[[ 0.81463191+0.j         -0.57977301-0.01543085j]
 [ 0.57977301+0.01543085j  0.81463191+0.j        ]]",0.0016,-0.008259747255518396,1.3723078298638967,(1.3712+9.01e-05j),(0.001107829863896681-9.01e-05j)
