flux1:, 1.1764705882352942, 8.77776783803736e-05
flux1:, 1.1774529451058982, 8.921342250198892e-05
flux1:, 1.1784353019765021, 9.102025488975965e-05
flux1:, 1.179417658847106, 9.303622097285906e-05
flux1:, 1.18040001571771, 9.519338673669544e-05
flux1:, 1.181382372588314, 9.77312617882583e-05
flux1:, 1.182364729458918, 0.00010061166120015276
flux1:, 1.183347086329522, 0.00010364175737092272
flux1:, 1.1843294432001257, 0.00010701386156732542
flux1:, 1.1853118000707297, 0.00011085670546767634
flux1:, 1.1862941569413337, 0.00011493661776802461
flux1:, 1.1872765138119377, 0.00011930498328429171
flux1:, 1.1882588706825417, 0.00012422682173433828
flux1:, 1.1892412275531457, 0.00012954535651721346
flux1:, 1.1902235844237494, 0.00013513478873033587
flux1:, 1.1912059412943534, 0.00014129654582608023
flux1:, 1.1921882981649574, 0.00014804944986338158
flux1:, 1.1931706550355614, 0.0001551379286734228
flux1:, 1.1941530119061654, 0.00016277085386120043
flux1:, 1.1951353687767692, 0.00017117230192947272
flux1:, 1.1961177256473732, 0.00018007597279823796
flux1:, 1.1971000825179772, 0.0001894983693001075
flux1:, 1.1980824393885812, 0.00019980681413039672
flux1:, 1.1990647962591852, 0.00021086859726824898
flux1:, 1.200047153129789, 0.00022248914550578229
flux1:, 1.201029510000393, 0.00023504225910208108
flux1:, 1.202011866870997, 0.00024863368178221267
flux1:, 1.202994223741601, 0.0002629417030059734
flux1:, 1.203976580612205, 0.0002781902223100258
flux1:, 1.2049589374828087, 0.0002947330123866469
flux1:, 1.2059412943534127, 0.00031228321214128864
flux1:, 1.2069236512240167, 0.00033081222977666443
flux1:, 1.2079060080946207, 0.0003508186791235512
flux1:, 1.2088883649652247, 0.00037222468692059413
flux1:, 1.2098707218358287, 0.00039475769831720536
flux1:, 1.2108530787064324, 0.000418879254776685
flux1:, 1.2118354355770364, 0.0004448266557558986
flux1:, 1.2128177924476404, 0.0004722161622147844
flux1:, 1.2138001493182444, 0.0005012879090393958
flux1:, 1.2147825061888484, 0.0005325732306594847
flux1:, 1.2157648630594522, 0.000565790076813123
flux1:, 1.2167472199300562, 0.0006008588210038481
flux1:, 1.2177295768006602, 0.000638449494098327
flux1:, 1.2187119336712642, 0.0006785869377101241
flux1:, 1.2196942905418682, 0.0007209197468002305
flux1:, 1.220676647412472, 0.0007660226681381836
flux1:, 1.221659004283076, 0.0008143287855908004
flux1:, 1.22264136115368, 0.0008654094247348962
flux1:, 1.223623718024284, 0.0009195316856496051
flux1:, 1.224606074894888, 0.0009774737291161069
flux1:, 1.2255884317654917, 0.0010390032153440015
flux1:, 1.2265707886360957, 0.0011039937889479872
flux1:, 1.2275531455066997, 0.0011733482855727298
flux1:, 1.2285355023773037, 0.0012472693855665323
flux1:, 1.2295178592479077, 0.0013253398233945145
