5,  1.3715028931092312, -0.002319979729552541, 295.5851026710815
6,  1.3713195358617922, -0.0012458835615833162, 550.3401674708138
7,  1.3712410538594872, -0.0006594251910005399, 1039.7244998927897
8,  1.3712204801654206, -0.000367663243717826, 1864.7777600768331
9,  1.371222308190397, -0.00021452126716742446, 3196.0055203296415
10,  1.371229835621191, -0.00014393505388046182, 4763.3630538673315
12,  1.3712401348335168, -9.752030925094712e-05, 7030.5362306887855
15,  1.3712415059086276, -9.005399013606367e-05, 7613.441135905261
