,Resolution,Seps,Lam_ss,Lam_us,NULL,Animate,Times,Nwvg_ups,Nwvg_los,Name
"[60,0.225,0.6,0.85,True,300,3,15]",60,0.225,0.6,0.85,True,True,300,3,15,"[60,0.225,0.6,0.85,True,300,3,15]"
