,freq,decay,Q,abs_amp,comp_amp,error,names,seps,comp_amp_real,comp_amp_imag,error_real,error_imag
0,1.369731930309017,-0.0001487202648314,4605.061495356453,5.503399733858158,-5.173179977864769-1.8776627884817647i,1.822306312765981e-08+0.0i,"[80,0.58,0.6,0.85,True,300,10,10]",0.58,-5.173179977864769,-1.8776627884817647,1.822306312765981e-08,0.0
1,1.3726302735997176,-0.0001162851418494,5902.001974493666,6.774006927169289,6.735758466945936+0.7188377593752624i,1.413311646612927e-08+0.0i,"[80,0.58,0.6,0.85,True,300,10,10]",0.58,6.735758466945936,0.7188377593752624,1.413311646612927e-08,0.0
2,1.477780134429041,-0.0114998943597639,64.2519004174302,1.4963362053929887,-1.4492422365542297-0.3724499689316444i,1.4801637333615523e-06+0.0i,"[80,0.58,0.6,0.85,True,300,10,10]",0.58,-1.4492422365542297,-0.3724499689316444,1.4801637333615523e-06,0.0
3,1.232509574407943,-0.0081904241089993,75.24088850623174,0.0621744042654676,0.061887916651227184-0.005961737862113495i,4.973991847875786e-05+0.0i,"[80,0.58,0.6,0.85,True,300,10,10]",0.58,0.061887916651227184,-0.005961737862113495,4.973991847875786e-05,0.0
4,1.3697315679253792,-0.0001507525778838,4542.978923322742,5.523266614235887,-5.1944213804906125-1.8773546851446985i,4.6010227903079115e-08+0.0i,"[80,0.58,0.6,0.85,True,300,10,10]",0.58,-5.1944213804906125,-1.8773546851446985,4.6010227903079115e-08,0.0
5,1.372634507046694,-0.0001178074901162,5825.752274715734,6.764488592498349,-6.7222083111830715-0.7551300147004716i,3.5809719739518884e-08+0.0i,"[80,0.58,0.6,0.85,True,300,10,10]",0.58,-6.7222083111830715,-0.7551300147004716,3.5809719739518884e-08,0.0
6,1.478820484192535,-0.0134435516451002,55.00110845825174,2.383779881138466,2.02470708375286+1.2581604614362623i,3.009586980140758e-06+0.0i,"[80,0.58,0.6,0.85,True,300,10,10]",0.58,2.02470708375286,1.2581604614362623,3.009586980140758e-06,0.0
7,1.231693747282338,-0.0028826686495857,213.63776018089143,0.003231740419838573,-0.0022005337503080754+0.0023668116433238776i,2.020416177149195e-05+0.0i,"[80,0.6,0.6,0.85,True,300,10,10]",0.6,-0.0022005337503080754,0.0023668116433238776,2.020416177149195e-05,0.0
8,1.3695149228709538,-0.0001471496184157,4653.477656330903,5.437721824434225,-5.114881286567222-1.8457540638591894i,1.7697643657245977e-08+0.0i,"[80,0.6,0.6,0.85,True,300,10,10]",0.6,-5.114881286567222,-1.8457540638591894,1.7697643657245977e-08,0.0
9,1.3721630533448252,-0.0001182114821878,5803.84844157712,6.6055151405286,6.534842884156857+0.9636694200487324i,1.4239707026294387e-08+0.0i,"[80,0.6,0.6,0.85,True,300,10,10]",0.6,6.534842884156857,0.9636694200487324,1.4239707026294387e-08,0.0
10,1.4766150077412081,-0.0115044773614942,64.17566662712885,1.3634355315157385,-1.1516440009407205-0.7298441913839243i,1.1703424970071658e-06+0.0i,"[80,0.6,0.6,0.85,True,300,10,10]",0.6,-1.1516440009407205,-0.7298441913839243,1.1703424970071658e-06,0.0
11,1.2319078216721242,-0.008411188549108,73.23030594782956,0.0662473975333791,0.06603692434400539-0.005276580628558787i,4.984629405443475e-05+0.0i,"[80,0.6,0.6,0.85,True,300,10,10]",0.6,0.06603692434400539,-0.005276580628558787,4.984629405443475e-05,0.0
12,1.3695140542497477,-0.0001491864073226,4589.942471394546,5.448306301254348,-5.1286866624909555-1.838644791762459i,5.332619069318558e-08+0.0i,"[80,0.6,0.6,0.85,True,300,10,10]",0.6,-5.1286866624909555,-1.838644791762459,5.332619069318558e-08,0.0
13,1.3721669038367048,-0.0001204684417451,5695.130126855848,6.608741665683313,-6.532475667344899-1.0011134098020371i,4.2936150498137975e-08+0.0i,"[80,0.6,0.6,0.85,True,300,10,10]",0.6,-6.532475667344899,-1.0011134098020371,4.2936150498137975e-08,0.0
14,1.4769066600848277,-0.0136955187716609,53.9193397748784,2.4016331510304547,1.8583136756156071+1.521352054965741i,2.8459539428434216e-06+0.0i,"[80,0.6,0.6,0.85,True,300,10,10]",0.6,1.8583136756156071,1.521352054965741,2.8459539428434216e-06,0.0
15,1.2382649570361566,-0.0076549135939748,80.88040066257489,0.021970436413923478,-0.016412205486763292-0.014606148954413398i,5.52110693580655e-05+0.0i,"[80,0.56,0.6,0.85,True,300,10,10]",0.56,-0.016412205486763292,-0.014606148954413398,5.52110693580655e-05,0.0
16,1.369686038773307,-0.0001506555877988,4545.752529943118,5.614926126889946,-5.223837905655064-2.0588620512002858i,1.6076934469010538e-08+0.0i,"[80,0.56,0.6,0.85,True,300,10,10]",0.56,-5.223837905655064,-2.0588620512002858,1.6076934469010538e-08,0.0
17,1.3728839794873169,-0.000114650154054,5987.27490082393,6.8652166710251965,6.842920649311725+0.5528443970463027i,1.242843281918815e-08+0.0i,"[80,0.56,0.6,0.85,True,300,10,10]",0.56,6.842920649311725,0.5528443970463027,1.242843281918815e-08,0.0
18,1.4786243190229758,-0.0116454086254218,63.48529135315812,1.6423957178743815,-1.6420968747188731+0.031329668536627275i,1.430617228276158e-06+0.0i,"[80,0.56,0.6,0.85,True,300,10,10]",0.56,-1.6420968747188731,0.031329668536627275,1.430617228276158e-06,0.0
19,1.232833236604981,-0.0081003172994134,76.09783611157143,0.0588289476914851,0.05839337696896654-0.007145530956315915i,4.990184967720224e-05+0.0i,"[80,0.56,0.6,0.85,True,300,10,10]",0.56,0.05839337696896654,-0.007145530956315915,4.990184967720224e-05,0.0
