,freq,decay,Q,abs_amp,comp_amp,error,names,Nwvg_ups,comp_amp_real,comp_amp_imag,error_real,error_imag
12,1.468296093654153,-0.0120085856918428,61.13526319138199,1.2042854835333148,0.9055653226193533+0.7938859945347169i,2.8372175313803384e-06+0.0i,"[60,0.7,0.613,0.899,True,500,10,15,0.33,1.4]",10.0,0.9055653226193533,0.7938859945347169,2.8372175313803384e-06,0.0
13,1.2444046222051564,-0.0021817043213604,285.19094224215826,0.07429642840056151,-0.07363159990479108-0.00991699392661579i,7.533143572507798e-06+0.0i,"[60,0.7,0.613,0.899,True,500,3,15,0.33,1.4]",3.0,-0.07363159990479108,-0.00991699392661579,7.533143572507798e-06,0.0
14,1.37035160520591,-0.0002893975961228,2367.593275764866,10.981707246062369,-5.623439387136638+9.43264668570911i,5.798402212994818e-08+0.0i,"[60,0.7,0.613,0.899,True,500,3,15,0.33,1.4]",3.0,-5.623439387136638,9.43264668570911,5.798402212994818e-08,0.0
15,1.3706809147063654,-0.0031279509441757,219.1020478212096,3.5623116126279446,3.5614509626960222+0.07830112244076233i,3.6050935968284262e-06+0.0i,"[60,0.7,0.613,0.899,True,500,3,15,0.33,1.4]",3.0,3.5614509626960222,0.07830112244076233,3.6050935968284262e-06,0.0
16,1.4557073521160822,-0.0139142593446262,52.30991158283538,1.0131460117495783,-1.0130416197766314-0.014543648937446928i,2.5123485649003437e-05+0.0i,"[60,0.7,0.613,0.899,True,500,3,15,0.33,1.4]",3.0,-1.0130416197766314,-0.014543648937446928,2.5123485649003437e-05,0.0
17,1.3703525971678208,-0.0002886965150142,2373.344543317639,2.8708246421936874,-2.383551453229375-1.6000989332021462i,1.269478610380606e-08+0.0i,"[60,0.7,0.613,0.899,True,500,3,15,0.33,1.4]",3.0,-2.383551453229375,-1.6000989332021462,1.269478610380606e-08,0.0
18,1.3706701998470407,-0.0031000043441395,221.07552888405377,13.401860636840158,-1.7323815644320775+13.289421456350219i,2.2328765666690552e-07+0.0i,"[60,0.7,0.613,0.899,True,500,3,15,0.33,1.4]",3.0,-1.7323815644320775,13.289421456350219,2.2328765666690552e-07,0.0
19,1.2448210981564556,-0.0014549683035577,427.7828922845228,0.024359660143561418,-0.018885556504432757-0.015385993559978252i,4.265182684399147e-05+0.0i,"[60,0.7,0.613,0.899,True,500,5,15,0.33,1.4]",5.0,-0.018885556504432757,-0.015385993559978252,4.265182684399147e-05,0.0
20,1.3696214859166185,-0.0005606378990769,1221.484926520017,13.829467636657167,-0.6248275281021529+13.815345296932456i,2.636350948485783e-07+0.0i,"[60,0.7,0.613,0.899,True,500,5,15,0.33,1.4]",5.0,-0.6248275281021529,13.815345296932456,2.636350948485783e-07,0.0
21,1.3710405144965545,-0.000449430683586,1525.3080892885916,4.552484945953869,-1.6322740792826982-4.249800055677728i,6.45795328124964e-07+0.0i,"[60,0.7,0.613,0.899,True,500,5,15,0.33,1.4]",5.0,-1.6322740792826982,-4.249800055677728,6.45795328124964e-07,0.0
22,1.4591146447154641,-0.0134669704453588,54.17382664630141,0.9571048204816006,-0.9567427589813092+0.026323573578626077i,9.384886442990481e-05+0.0i,"[60,0.7,0.613,0.899,True,500,5,15,0.33,1.4]",5.0,-0.9567427589813092,0.026323573578626077,9.384886442990481e-05,0.0
23,1.3696221518493443,-0.000556462427032,1230.6510604448952,14.177828234326936,-7.881516131404013+11.785266942776323i,1.4931275453804494e-08+0.0i,"[60,0.7,0.613,0.899,True,500,5,15,0.33,1.4]",5.0,-7.881516131404013,11.785266942776323,1.4931275453804494e-08,0.0
24,1.3710487363121169,-0.0004380070856189,1565.0988092746506,4.285978705290908,3.286244392700619+2.751401688894383i,1.0272223992841155e-07+0.0i,"[60,0.7,0.613,0.899,True,500,5,15,0.33,1.4]",5.0,3.286244392700619,2.751401688894383,1.0272223992841155e-07,0.0
