[50,0.3,0.6,0.85,True,0.01,15,15,0.33,1.4], 
[50,0.3,0.6,0.85,True,0.1,15,15,0.33,1.4], 
[50,0.3,0.6,0.85,True,1,15,15,0.33,1.4],  1.3438862637960909, -0.00020883051924912803, 3217.648140291406, 9.442273476163592, -9.33825237310242+1.3977020479735687i, 6.999828191302877e-05+0.0i
