,freq,decay,Q,abs_amp,comp_amp,error,names,Nwvg_ups,comp_amp_real,comp_amp_imag,error_real,error_imag
19,1.3571510266575766,-9.698486698914574e-05,6996.715409268257,11.58554726009124,-10.068072777211693+5.732260973523142i,1.003800671062654e-07+0.0i,"[60,0.2,0.613,0.899,True,100,15,15,0.33,1.4]",15.0,-10.068072777211693,5.732260973523142,1.003800671062654e-07,0.0
20,1.3805651340722227,-9.256985707311956e-05,7456.882713893221,23.756370168954103,13.525969404941721+19.52980479321166i,1.5723562564642282e-08+0.0i,"[60,0.2,0.613,0.899,True,100,15,15,0.33,1.4]",15.0,13.525969404941721,19.52980479321166,1.5723562564642282e-08,0.0
21,1.2183496949852552,-0.0069136343399764,88.11210103638491,0.5903568042320323,0.3353997665169652+0.485827287133425i,5.886742412847985e-05+0.0i,"[60,0.2,0.613,0.899,True,100,5,15,0.33,1.4]",5.0,0.3353997665169652,0.485827287133425,5.886742412847985e-05,0.0
22,1.247344250518233,-0.0036065204153829,172.92904335130413,0.4458376185564875,0.37142547265938064-0.24660555626318678i,1.717778336445869e-05+0.0i,"[60,0.2,0.613,0.899,True,100,5,15,0.33,1.4]",5.0,0.37142547265938064,-0.24660555626318678,1.717778336445869e-05,0.0
23,1.3573148222596592,-0.0008917142824838,761.0704734249742,11.117552280401124,-9.671728259842565+5.482484945279369i,3.675153301364264e-07+0.0i,"[60,0.2,0.613,0.899,True,100,5,15,0.33,1.4]",5.0,-9.671728259842565,5.482484945279369,3.675153301364264e-07,0.0
24,1.3805405878857742,-0.0003259961043519,2117.418842520045,23.427822589276094,-13.176832767923973-19.370956338827472i,3.668515034563482e-08+0.0i,"[60,0.2,0.613,0.899,True,100,5,15,0.33,1.4]",5.0,-13.176832767923973,-19.370956338827472,3.668515034563482e-08,0.0
25,1.1614888279422024,-0.0007373386385357,787.6223808430749,0.000793809907409,-0.000554346669284249-0.0005681847757149212i,0.0002155946577106694+0.0i,"[60,0.2,0.613,0.899,True,100,5,15,0.33,1.4]",5.0,-0.000554346669284249,-0.0005681847757149212,0.0002155946577106694,0.0
26,1.2187035402467574,-0.0032519227673021,187.381993278058,0.2130330973815784,-0.10432416986103187-0.18574059373975213i,7.902756760445116e-06+0.0i,"[60,0.2,0.613,0.899,True,100,5,15,0.33,1.4]",5.0,-0.10432416986103187,-0.18574059373975213,7.902756760445116e-06,0.0
27,1.3573196379017205,-0.000896746147723,756.8026031381015,11.10940536578709,-9.938785689697847+4.963811700259819i,1.010451852562987e-08+0.0i,"[60,0.2,0.613,0.899,True,100,5,15,0.33,1.4]",5.0,-9.938785689697847,4.963811700259819,1.010451852562987e-08,0.0
28,1.3805387120464996,-0.0003246290009118,2126.3329957715328,23.51362209874317,13.891380869234636+18.971556650637954i,8.597124125956308e-10+0.0i,"[60,0.2,0.613,0.899,True,100,5,15,0.33,1.4]",5.0,13.891380869234636,18.971556650637954,8.597124125956308e-10,0.0
