,freq,decay,Q,abs_amp,comp_amp,error,names,a,comp_amp_real,comp_amp_imag,error_real,error_imag
28,1.2439124795896637,-0.0005637830160264,1103.1837109574417,0.0006056480096771069,-0.0003394572123448846+0.0005015758293746628i,2.6390867850663823e-05+0.0i,"[50,0.65,0.6,0.85,True,500,4,15,0.33,1.4]",0.33,-0.0003394572123448846,0.0005015758293746628,2.6390867850663823e-05,0.0
29,1.3690555004120641,-0.0009188610877308,744.9741417350518,1.7755168490938362,-1.6917939046383923-0.5387888878257296i,3.9160907570577456e-07+0.0i,"[50,0.65,0.6,0.85,True,500,4,15,0.33,1.4]",0.33,-1.6917939046383923,-0.5387888878257296,3.9160907570577456e-07,0.0
30,1.370297534202424,-0.0007946690025934,862.1813168315674,1.989882861038716,1.859927836729263+0.7073204668431622i,2.3995684288433164e-07+0.0i,"[50,0.65,0.6,0.85,True,500,4,15,0.33,1.4]",0.33,1.859927836729263,0.7073204668431622,2.3995684288433164e-07,0.0
31,1.3690357380142115,-0.0009200309436716,744.0161374087762,1.7624491610742166,-0.6238554922393219-1.6483420064337506i,1.1868439645890162e-06+0.0i,"[50,0.65,0.6,0.85,True,500,4,15,0.33,1.4]",0.33,-0.6238554922393219,-1.6483420064337506,1.1868439645890162e-06,0.0
32,1.370314036401385,-0.000801353810901,854.9993883853555,1.9497243530297896,-1.7340110627585723+0.8914206005182511i,1.424855012261374e-06+0.0i,"[50,0.65,0.6,0.85,True,500,4,15,0.33,1.4]",0.33,-1.7340110627585723,0.8914206005182511,1.424855012261374e-06,0.0
33,1.3747156526607278,0.0058857294706394,-116.78379540874334,5.448828367861919,4.290519595236961+3.3587456267637257i,1.5890206480232963e-06+0.0i,"[50,0.65,0.6,0.85,True,500,4,15,0.33,1.4]",0.33,4.290519595236961,3.3587456267637257,1.5890206480232963e-06,0.0
34,1.4596869015097569,-0.0141782290379635,51.47634791345625,0.3143201705511956,-0.2139915457806246-0.23022768719194384i,0.00020128907978610706+0.0i,"[50,0.65,0.6,0.85,True,500,4,15,0.33,1.4]",0.33,-0.2139915457806246,-0.23022768719194384,0.00020128907978610706,0.0
35,1.3686856179264022,-0.0005325217483226,1285.0983290705788,1.2417213187759226,-1.2145854834130039-0.25817423764778696i,1.8542601661982278e-07+0.0i,"[50,0.65,0.6,0.85,True,500,5,15,0.33,1.4]",0.33,-1.2145854834130039,-0.25817423764778696,1.8542601661982278e-07,0.0
36,1.3705599746474058,-0.0004105199956092,1669.2974633470546,1.4398147522874192,1.3731481299184594+0.4330481892421672i,1.0413151362465399e-07+0.0i,"[50,0.65,0.6,0.85,True,500,5,15,0.33,1.4]",0.33,1.3731481299184594,0.4330481892421672,1.0413151362465399e-07,0.0
37,1.1958161631021282,0.0035630842136701,-167.8063289262515,0.0083422126913951,0.005419093890105872-0.006342391820022738i,0.0016930472110789994+0.0i,"[50,0.65,0.6,0.85,True,500,5,15,0.33,1.4]",0.33,0.005419093890105872,-0.006342391820022738,0.0016930472110789994,0.0
38,1.3686802559949194,-0.0005364573721028,1275.665436966526,1.2642184198558557,-1.0403627437241627-0.7182573178002217i,1.5319114662975937e-07+0.0i,"[50,0.65,0.6,0.85,True,500,5,15,0.33,1.4]",0.33,-1.0403627437241627,-0.7182573178002217,1.5319114662975937e-07,0.0
39,1.3705616053869576,-0.0004138664273715,1655.8018659442637,1.4238907343794505,-1.420425810021989+0.0992740735289266i,1.3757290369663614e-07+0.0i,"[50,0.65,0.6,0.85,True,500,5,15,0.33,1.4]",0.33,-1.420425810021989,0.0992740735289266,1.3757290369663614e-07,0.0
