flux1:, 1.1764705882352942, 0.0001274594428933461, -8.476200678307465e-07, -0.002164318326910384, -0.005434355305044035, 0.005433130933148971
flux1:, 1.1774529451058982, 0.00015802763059762879, -9.8816849226933e-07, -0.00234069347034551, -0.005864070653138726, 0.005878703834249412
flux1:, 1.1784353019765021, 0.00018483444789844743, -7.594409901745755e-07, -0.002503316482365395, -0.006319815631154467, 0.0063258304607715955
flux1:, 1.179417658847106, 0.00020507549080003493, -1.5157293839044602e-07, -0.0026524182737035396, -0.006802930998835772, 0.006773113298655531
flux1:, 1.18040001571771, 0.00021642784525648716, 8.018776985957088e-07, -0.002792201960687355, -0.007315662366624663, 0.007223539966984091
flux1:, 1.181382372588314, 0.00021734842670953996, 2.0243370822945602e-06, -0.0029306742063370033, -0.007861242778993024, 0.0076847495218912406
flux1:, 1.182364729458918, 0.00020731076031288453, 3.4018342116774683e-06, -0.0030789036875472527, -0.008443863373995992, 0.008168679378650092
flux1:, 1.183347086329522, 0.00018694831932654528, 4.793640427065584e-06, -0.00324977095796177, -0.009068527685660578, 0.008690589760316732
flux1:, 1.1843294432001257, 0.00015808050920505142, 6.047120937449368e-06, -0.003456355375080155, -0.009740801380692483, 0.00926755108388473
flux1:, 1.1853118000707297, 0.00012360874987470173, 7.0154121146674335e-06, -0.0037101711191326802, -0.010466485193743448, 0.009916563836622969
flux1:, 1.1862941569413337, 8.728383447994268e-05, 7.57607360069468e-06, -0.004019504464863192, -0.011251252237919892, 0.01065254788741292
flux1:, 1.1872765138119377, 5.336043776790809e-05, 7.648578140775132e-06, -0.004388110182159494, -0.012100299572465474, 0.01148647773013694
flux1:, 1.1882588706825417, 2.6168695759593708e-05, 7.208444808151089e-06, -0.004814492523957911, -0.01301806624421549, 0.012423943774661295
flux1:, 1.1892412275531457, 9.64451176787041e-06, 6.29602038008589e-06, -0.005291927401252381, -0.014008065086814955, 0.013464383808881522
flux1:, 1.1902235844237494, 6.868130782111809e-06, 5.0183683240233594e-06, -0.005809284342188774, -0.015072863428191917, 0.014601154804858171
flux1:, 1.1912059412943534, 1.9663359882999772e-05, 3.5434038057306264e-06, -0.006352591955822463, -0.01621422962873152, 0.015822510545863873
flux1:, 1.1921882981649574, 4.830688402141361e-05, 2.086255436809531e-06, -0.006907174691516509, -0.017433440129703905, 0.01711342733901972
flux1:, 1.1931706550355614, 9.138833456162131e-05, 8.887543385621522e-07, -0.007460088991652798, -0.018731718275050158, 0.018458094290200833
flux1:, 1.1941530119061654, 0.0001458476840648655, 1.9384592100350108e-07, -0.008002519759081958, -0.020110754840235882, 0.019842773951786782
flux1:, 1.1951353687767692, 0.0002071983917901857, 2.1748093620753696e-07, -0.008531776158445702, -0.021573244209813335, 0.021258660695405544
flux1:, 1.1961177256473732, 0.0002699242986295252, 1.1210676711117271e-06, -0.009052556151130516, -0.02312336226023663, 0.022704331892563434
flux1:, 1.1971000825179772, 0.0003280177507608632, 2.987773577310602e-06, -0.009577231580633132, -0.024767114074935814, 0.024187409521399094
flux1:, 1.1980824393885812, 0.00037560817087964934, 5.805799907125508e-06, -0.010125031996130546, -0.026512492225648353, 0.02572512871508677
flux1:, 1.1990647962591852, 0.0004076165551353561, 9.461204357564772e-06, -0.01072016039290906, -0.028369408612018764, 0.027343638691581552
flux1:, 1.200047153129789, 0.0004203640517014593, 1.374194614706949e-05, -0.011389036764139318, -0.030349392410367333, 0.029076026454114653
flux1:, 1.201029510000393, 0.0004120631631875929, 1.8353651718352118e-05, -0.012157012032747421, -0.032465079931441494, 0.03095923428915879
flux1:, 1.202011866870997, 0.00038312869750087026, 2.29462629497856e-05, -0.013045002258622007, -0.03472955466623977, 0.033030214094607505
flux1:, 1.202994223741601, 0.0003362619422901872, 2.7149377759510986e-05, -0.01406654167467349, -0.03715562276409028, 0.03532179976279179
flux1:, 1.203976580612205, 0.0002762842991255202, 3.061288377941454e-05, -0.015225731010515263, -0.039755126268017374, 0.03785886068565694
flux1:, 1.2049589374828087, 0.00020972359160070995, 3.304857432263044e-05, -0.016516462242616336, -0.04253840029385623, 0.040655308484748943
flux1:, 1.2059412943534127, 0.00014418462561933073, 3.42679549370391e-05, -0.017923140693333107, -0.04551396925245669, 0.043712457774409616
flux1:, 1.2069236512240167, 8.75621484278674e-05, 3.421149144232597e-05, -0.01942291902083774, -0.04868855144735324, 0.04701909338471043
flux1:, 1.2079060080946207, 4.717594036288763e-05, 3.296515545753949e-05, -0.020989232290656083, -0.052067403334493174, 0.05055338545882329
flux1:, 1.2088883649652247, 2.892156290690582e-05, 3.076126689186863e-05, -0.02259621125121231, -0.055654988784385705, 0.05428654476678376
flux1:, 1.2098707218358287, 3.6534183339097145e-05, 2.7962225128534813e-05, -0.024223385025587987, -0.0594559107392639, 0.05818785549045005
flux1:, 1.2108530787064324, 7.105581920531595e-05, 2.5027611913740276e-05, -0.025859993313883372, -0.06347599941392, 0.06223049723756174
flux1:, 1.2118354355770364, 0.00013057842153022035, 2.246714208120317e-05, -0.027508231602316028, -0.0677234192683977, 0.06639740654802814
flux1:, 1.2128177924476404, 0.00021030784209193055, 2.0783807964058858e-05, -0.029184857952750734, -0.07220964195959584, 0.07068635890319576
flux1:, 1.2138001493182444, 0.0003029594954036186, 2.0413080625942323e-05, -0.030920789180810423, -0.07695013799707329, 0.07511349278832753
flux1:, 1.2147825061888484, 0.00039945898248800154, 2.1664989607773993e-05, -0.03275858538150448, -0.08196466689848078, 0.0797146511726427
